Tm	Rec_ID	AvgTamb	AvgHamb	AvgGSi00	AvgTSi00	AvgSPN1_G	AvgSPN1_D	AvgWind_S	AvgWind_D	AvgAir_P	AvgTmod
2015-06-14 15:59:00	157346	27.479	86.952	266.861	30.711	240.095	233.194	3.667	202.361	1002.421	30.320
2015-06-14 16:00:00	157347	27.481	86.740	288.813	31.098	262.919	257.548	2.504	195.306	1002.525	30.564
2015-06-14 16:01:00	157348	27.505	86.746	297.829	31.510	272.939	270.620	2.763	221.763	1002.477	30.986
2015-06-14 16:02:00	157349	27.546	86.487	300.234	31.864	273.936	273.519	2.072	199.362	1002.473	31.375
2015-06-14 16:03:00	157350	27.599	86.418	294.640	32.264	269.498	265.073	2.046	217.258	1002.535	31.801
2015-06-14 16:04:00	157351	27.670	86.095	283.321	32.523	257.941	253.142	1.704	236.411	1002.499	32.179
2015-06-14 16:05:00	157352	27.740	85.839	275.658	32.721	251.678	247.775	2.390	222.212	1002.548	32.527
2015-06-14 16:06:00	157353	27.804	85.353	268.952	32.816	246.000	240.677	2.216	233.555	1002.551	32.763
2015-06-14 16:07:00	157354	27.863	85.190	281.373	32.891	259.719	256.583	2.879	230.465	1002.455	32.894
2015-06-14 16:08:00	157355	27.895	85.312	275.335	32.911	254.587	252.300	3.429	207.540	1002.418	32.878
2015-06-14 16:09:00	157356	27.871	85.081	269.214	32.805	249.827	244.498	2.352	217.351	1002.491	32.738
2015-06-14 16:10:00	157357	27.867	85.231	269.018	32.795	247.187	244.727	3.953	205.023	1002.474	32.749
2015-06-14 16:11:00	157358	27.844	84.945	280.642	32.608	260.835	256.149	3.432	217.604	1002.417	32.561
2015-06-14 16:12:00	157359	27.817	84.627	278.665	32.504	259.802	256.260	3.472	201.507	1002.430	32.440
2015-06-14 16:13:00	157360	27.814	84.926	271.986	32.564	253.236	251.174	3.488	194.636	1002.462	32.411
2015-06-14 16:14:00	157361	27.805	84.546	267.706	32.531	249.646	248.781	2.564	185.524	1002.522	32.383
2015-06-14 16:15:00	157362	27.792	84.300	263.572	32.517	245.348	244.111	3.219	200.743	1002.506	32.431
2015-06-14 16:16:00	157363	27.790	84.294	258.376	32.427	241.617	240.899	3.387	212.734	1002.485	32.429
2015-06-14 16:17:00	157364	27.806	84.399	252.802	32.384	235.491	235.103	2.616	222.953	1002.550	32.417
2015-06-14 16:18:00	157365	27.841	84.668	247.338	32.341	231.489	230.879	3.347	229.724	1002.489	32.434
2015-06-14 16:19:00	157366	27.838	84.690	241.201	32.224	226.391	224.155	3.044	187.851	1002.471	32.262
2015-06-14 16:20:00	157367	27.779	84.078	233.986	32.005	220.394	218.287	3.356	194.485	1002.549	32.017
2015-06-14 16:21:00	157368	27.760	84.837	225.373	31.755	213.299	211.073	3.657	192.387	1002.486	31.923
2015-06-14 16:22:00	157369	27.720	84.774	213.956	31.645	200.754	198.726	2.918	194.971	1002.563	31.787
2015-06-14 16:23:00	157370	27.704	84.953	199.909	31.521	187.208	185.173	3.530	213.821	1002.495	31.756
2015-06-14 16:24:00	157371	27.712	84.554	187.002	31.348	175.363	172.137	2.935	200.349	1002.583	31.695
2015-06-14 16:25:00	157372	27.715	84.550	177.545	31.230	164.635	161.619	3.281	186.018	1002.522	31.632
2015-06-14 16:26:00	157373	27.715	84.920	173.266	31.082	163.140	161.499	3.234	199.114	1002.552	31.475
2015-06-14 16:27:00	157374	27.685	85.127	168.485	30.874	158.047	155.925	2.364	174.023	1002.566	31.232
2015-06-14 16:28:00	157375	27.644	85.060	171.578	30.764	160.566	158.989	3.226	204.640	1002.514	31.160
2015-06-14 16:29:00	157376	27.627	84.799	173.686	30.587	162.414	162.085	3.020	193.956	1002.494	31.012
2015-06-14 16:30:00	157377	27.612	84.538	171.240	30.510	159.602	159.340	3.130	190.845	1002.470	30.973
2015-06-14 16:31:00	157378	27.607	84.718	167.014	30.463	155.229	153.837	2.383	203.867	1002.438	30.920
2015-06-14 16:32:00	157379	27.598	84.579	162.412	30.424	152.374	151.350	3.206	195.568	1002.409	30.826
2015-06-14 16:33:00	157380	27.589	84.517	159.095	30.392	147.670	145.183	2.416	186.699	1002.433	30.809
2015-06-14 16:34:00	157381	27.594	84.422	157.485	30.346	146.584	145.946	1.977	176.179	1002.455	30.734
2015-06-14 16:35:00	157382	27.597	84.548	157.734	30.328	146.562	145.740	2.040	219.041	1002.414	30.717
2015-06-14 16:36:00	157383	27.619	84.713	157.352	30.331	146.231	142.496	2.260	203.099	1002.425	30.761
2015-06-14 16:37:00	157384	27.653	84.657	158.056	30.312	144.971	142.571	2.436	201.167	1002.471	30.770
2015-06-14 16:38:00	157385	27.675	84.440	157.184	30.282	144.205	142.328	3.256	212.063	1002.401	30.756
2015-06-14 16:39:00	157386	27.683	84.267	155.315	30.206	142.515	140.668	2.809	188.397	1002.402	30.708
2015-06-14 16:40:00	157387	27.667	84.487	153.003	30.153	141.728	140.838	1.985	200.716	1002.403	30.670
2015-06-14 16:41:00	157388	27.674	84.699	150.597	30.151	140.212	139.363	2.453	223.192	1002.387	30.666
2015-06-14 16:42:00	157389	27.676	84.721	148.385	30.075	138.402	136.890	3.246	209.529	1002.385	30.550
2015-06-14 16:43:00	157390	27.658	84.777	149.677	30.022	139.398	137.367	3.354	195.833	1002.335	30.475
2015-06-14 16:44:00	157391	27.622	84.605	153.460	29.986	142.820	141.882	3.106	203.052	1002.263	30.359
2015-06-14 16:45:00	157392	27.593	84.707	155.363	29.981	144.286	144.382	2.954	202.283	1002.334	30.304
2015-06-14 16:46:00	157393	27.594	85.003	155.958	30.011	144.586	144.588	2.961	208.907	1002.337	30.322
2015-06-14 16:47:00	157394	27.607	85.253	155.723	29.982	143.954	143.922	3.441	215.467	1002.304	30.300
2015-06-14 16:48:00	157395	27.604	85.374	154.285	29.965	142.335	140.695	3.464	205.591	1002.283	30.235
2015-06-14 16:49:00	157396	27.567	85.119	151.345	29.966	139.213	137.544	2.658	222.340	1002.311	30.150
2015-06-14 16:50:00	157397	27.559	85.649	150.897	29.964	139.945	136.919	2.384	211.586	1002.272	30.150
2015-06-14 16:51:00	157398	27.543	85.713	145.027	29.957	135.425	132.204	3.345	218.478	1002.237	30.119
2015-06-14 16:52:00	157399	27.523	85.448	138.353	29.891	129.391	126.098	2.547	224.440	1002.254	30.103
2015-06-14 16:53:00	157400	27.524	85.509	130.591	29.865	122.118	117.799	2.541	214.237	1002.332	30.078
2015-06-14 16:54:00	157401	27.532	85.424	114.103	29.773	108.816	107.579	2.537	213.862	1002.317	30.068
2015-06-14 16:55:00	157402	27.549	85.344	111.080	29.660	104.775	103.078	2.407	226.318	1002.334	30.056
2015-06-14 16:56:00	157403	27.570	85.195	109.518	29.612	103.792	101.838	2.584	223.614	1002.290	30.040
2015-06-14 16:57:00	157404	27.594	85.263	104.332	29.554	98.302	97.253	2.601	217.097	1002.321	30.008
2015-06-14 16:58:00	157405	27.606	85.252	108.238	29.499	102.890	99.587	3.274	223.039	1002.337	29.918
2015-06-14 16:59:00	157406	27.599	84.920	107.174	29.427	100.850	97.995	2.678	206.239	1002.352	29.820
2015-06-14 17:00:00	157407	27.570	84.684	105.113	29.341	97.836	94.766	3.383	190.331	1002.340	29.722
2015-06-14 17:01:00	157408	27.553	85.260	112.409	29.238	103.894	101.593	2.787	212.674	1002.373	29.619
2015-06-14 17:02:00	157409	27.545	85.311	117.313	29.212	108.448	107.001	1.918	222.817	1002.343	29.615
2015-06-14 17:03:00	157410	27.545	85.563	117.625	29.255	108.283	106.519	2.197	215.593	1002.341	29.647
2015-06-14 17:04:00	157411	27.559	85.789	107.542	29.327	100.038	98.271	1.547	240.772	1002.367	29.689
2015-06-14 17:05:00	157412	27.571	85.488	83.102	29.320	79.331	77.838	2.176	242.390	1002.344	29.688
2015-06-14 17:06:00	157413	27.576	85.528	56.781	29.154	56.853	54.295	2.353	211.471	1002.302	29.623
2015-06-14 17:07:00	157414	27.577	85.565	50.489	28.930	50.769	46.801	2.195	207.145	1002.298	29.498
2015-06-14 17:08:00	157415	27.567	85.740	58.573	28.743	58.245	55.143	2.775	207.774	1002.330	29.335
2015-06-14 17:09:00	157416	27.555	85.891	86.915	28.648	81.138	75.193	3.059	213.372	1002.358	29.188
2015-06-14 17:10:00	157417	27.544	85.850	103.497	28.692	95.579	92.637	2.337	202.675	1002.380	29.130
2015-06-14 17:11:00	157418	27.517	85.458	97.988	28.766	90.552	88.503	2.608	211.635	1002.349	29.152
2015-06-14 17:12:00	157419	27.515	85.736	87.749	28.810	83.098	81.265	2.062	196.284	1002.331	29.174
2015-06-14 17:13:00	157420	27.507	85.570	80.239	28.779	77.369	76.686	1.699	163.327	1002.423	29.186
2015-06-14 17:14:00	157421	27.466	85.578	78.818	28.730	75.266	73.949	2.079	186.300	1002.401	29.187
2015-06-14 17:15:00	157422	27.453	85.771	88.829	28.707	83.131	81.172	2.576	194.964	1002.391	29.169
2015-06-14 17:16:00	157423	27.447	85.843	90.597	28.673	84.177	81.560	2.716	185.739	1002.408	29.124
2015-06-14 17:17:00	157424	27.420	85.693	80.947	28.638	76.124	75.169	2.126	183.239	1002.395	29.091
2015-06-14 17:18:00	157425	27.401	85.954	82.212	28.603	77.370	76.089	1.990	205.302	1002.410	29.081
2015-06-14 17:19:00	157426	27.387	86.069	84.847	28.619	79.634	78.037	1.771	202.948	1002.371	29.065
2015-06-14 17:20:00	157427	27.383	86.086	86.790	28.669	81.607	80.361	1.443	176.650	1002.402	29.080
2015-06-14 17:21:00	157428	27.385	86.245	95.458	28.728	87.583	86.603	1.052	205.252	1002.395	29.119
2015-06-14 17:22:00	157429	27.389	86.054	106.124	28.826	96.546	95.021	1.714	175.825	1002.381	29.174
2015-06-14 17:23:00	157430	27.370	85.620	106.916	28.866	97.940	97.569	2.620	134.736	1002.361	29.212
2015-06-14 17:24:00	157431	27.330	85.735	94.717	28.788	89.101	87.882	2.696	137.239	1002.419	29.219
2015-06-14 17:25:00	157432	27.295	85.757	81.754	28.693	77.382	76.633	2.245	157.939	1002.344	29.210
2015-06-14 17:26:00	157433	27.286	86.129	77.972	28.600	74.317	72.860	2.864	187.932	1002.394	29.167
2015-06-14 17:27:00	157434	27.295	86.208	78.984	28.538	74.839	73.238	1.564	210.145	1002.424	29.114
2015-06-14 17:28:00	157435	27.290	85.921	77.352	28.499	72.838	72.127	2.961	152.847	1002.409	29.059
2015-06-14 17:29:00	157436	27.266	86.005	77.558	28.402	72.469	70.721	2.769	150.958	1002.387	28.985
2015-06-14 17:30:00	157437	27.251	86.440	77.335	28.369	72.466	70.452	2.984	204.958	1002.313	28.924
2015-06-14 17:31:00	157438	27.248	86.494	79.303	28.350	73.818	72.436	1.533	190.001	1002.385	28.851
2015-06-14 17:32:00	157439	27.234	86.582	76.922	28.339	71.408	69.537	2.504	153.178	1002.396	28.798
2015-06-14 17:33:00	157440	27.198	86.394	70.754	28.257	66.994	65.055	2.963	175.845	1002.434	28.728
2015-06-14 17:34:00	157441	27.185	86.624	69.215	28.199	65.580	64.893	3.146	186.667	1002.431	28.685
2015-06-14 17:35:00	157442	27.180	86.897	70.696	28.154	65.669	63.731	1.587	195.149	1002.370	28.608
2015-06-14 17:36:00	157443	27.166	86.745	73.420	28.156	67.941	66.092	1.946	161.305	1002.398	28.573
2015-06-14 17:37:00	157444	27.158	86.624	73.077	28.173	67.587	66.110	1.828	192.414	1002.406	28.565
2015-06-14 17:38:00	157445	27.168	86.298	73.886	28.215	67.762	66.483	2.405	191.798	1002.390	28.559
2015-06-14 17:39:00	157446	27.182	86.345	72.954	28.231	66.753	65.874	1.595	174.568	1002.395	28.542
2015-06-14 17:40:00	157447	27.184	86.415	68.791	28.239	63.410	62.532	1.095	133.126	1002.399	28.531
2015-06-14 17:41:00	157448	27.181	86.483	65.438	28.228	60.205	59.650	1.207	139.012	1002.384	28.518
2015-06-14 17:42:00	157449	27.189	86.518	64.446	28.219	59.023	58.477	1.243	170.686	1002.446	28.518
2015-06-14 17:43:00	157450	27.202	86.567	60.511	28.216	56.127	54.876	0.680	148.562	1002.409	28.515
2015-06-14 17:44:00	157451	27.206	86.490	53.740	28.183	49.838	48.834	1.582	174.322	1002.461	28.484
2015-06-14 17:45:00	157452	27.205	86.429	51.916	28.117	48.564	48.149	1.137	178.776	1002.483	28.424
2015-06-14 17:46:00	157453	27.207	86.511	53.222	28.094	49.302	48.094	0.714	163.216	1002.465	28.386
2015-06-14 17:47:00	157454	27.210	86.442	52.540	28.060	48.908	48.113	1.106	164.367	1002.480	28.360
2015-06-14 17:48:00	157455	27.203	85.749	51.377	28.019	47.511	46.808	0.904	165.234	1002.468	28.315
2015-06-14 17:49:00	157456	27.175	85.123	49.903	27.951	46.362	45.793	1.290	156.650	1002.440	28.238
2015-06-14 17:50:00	157457	27.168	84.889	48.271	27.909	45.461	44.730	1.853	220.478	1002.470	28.202
2015-06-14 17:51:00	157458	27.180	84.646	47.506	27.864	44.528	43.897	2.765	185.134	1002.479	28.154
2015-06-14 17:52:00	157459	27.179	84.805	46.266	27.796	43.593	43.118	1.336	205.426	1002.493	28.079
2015-06-14 17:53:00	157460	27.178	84.986	44.104	27.759	41.940	41.299	1.798	195.645	1002.512	28.022
2015-06-14 17:54:00	157461	27.182	85.079	43.504	27.723	40.894	39.737	1.797	184.569	1002.520	27.971
2015-06-14 17:55:00	157462	27.174	85.028	43.434	27.689	41.269	40.670	0.704	145.131	1002.536	27.920
2015-06-14 17:56:00	157463	27.164	85.028	43.041	27.667	40.968	40.168	1.149	146.056	1002.542	27.886
2015-06-14 17:57:00	157464	27.160	84.873	42.639	27.639	40.315	39.499	0.985	164.954	1002.549	27.845
2015-06-14 17:58:00	157465	27.146	84.822	42.023	27.597	39.933	39.259	1.181	128.809	1002.541	27.794
2015-06-14 17:59:00	157466	27.131	84.991	41.127	27.556	39.622	38.553	2.166	192.597	1002.540	27.748
2015-06-14 18:00:00	157467	27.131	85.130	40.960	27.536	39.174	38.384	0.558	196.542	1002.542	27.718
2015-06-14 18:01:00	157468	27.134	85.253	38.598	27.520	37.095	36.200	0.767	221.210	1002.538	27.691
2015-06-14 18:02:00	157469	27.138	84.969	35.542	27.502	35.100	33.845	0.162	180.638	1002.514	27.679
2015-06-14 18:03:00	157470	27.138	84.728	36.631	27.485	35.455	34.994	1.105	197.361	1002.566	27.652
2015-06-14 18:04:00	157471	27.146	84.965	39.079	27.458	37.604	36.620	1.003	182.087	1002.544	27.612
2015-06-14 18:05:00	157472	27.148	85.039	41.122	27.450	38.690	37.580	0.177	193.397	1002.539	27.593
2015-06-14 18:06:00	157473	27.152	85.097	41.578	27.435	39.163	38.103	0.559	194.929	1002.518	27.577
2015-06-14 18:07:00	157474	27.156	85.110	40.909	27.410	38.924	38.335	0.057	190.515	1002.515	27.566
2015-06-14 18:08:00	157475	27.162	84.986	41.058	27.413	38.489	37.074	0.157	166.699	1002.520	27.565
2015-06-14 18:09:00	157476	27.180	85.105	41.011	27.418	38.627	37.650	-0.047	170.830	1002.522	27.571
2015-06-14 18:10:00	157477	27.188	84.987	40.802	27.434	38.200	36.902	0.498	126.760	1002.544	27.566
2015-06-14 18:11:00	157478	27.186	85.060	39.547	27.423	37.062	36.195	0.967	180.346	1002.525	27.550
2015-06-14 18:12:00	157479	27.181	84.878	38.368	27.400	36.608	35.364	0.837	210.488	1002.571	27.537
2015-06-14 18:13:00	157480	27.175	84.572	37.169	27.376	35.399	34.599	0.655	239.660	1002.557	27.522
2015-06-14 18:14:00	157481	27.163	84.580	35.335	27.346	34.120	33.227	1.447	170.479	1002.505	27.494
2015-06-14 18:15:00	157482	27.140	84.687	33.744	27.300	33.056	32.396	1.724	161.636	1002.535	27.446
2015-06-14 18:16:00	157483	27.105	84.178	32.041	27.257	31.808	31.216	1.711	207.750	1002.567	27.403
2015-06-14 18:17:00	157484	27.088	83.817	30.060	27.217	30.048	29.646	1.050	187.687	1002.548	27.380
2015-06-14 18:18:00	157485	27.086	83.569	28.379	27.175	28.507	28.040	0.738	207.496	1002.550	27.346
2015-06-14 18:19:00	157486	27.090	83.835	26.912	27.135	26.825	26.184	0.609	157.500	1002.544	27.302
2015-06-14 18:20:00	157487	27.084	83.974	24.841	27.086	25.680	24.826	1.596	178.257	1002.559	27.255
2015-06-14 18:21:00	157488	27.079	84.016	23.501	27.035	24.317	23.701	2.284	185.524	1002.505	27.211
2015-06-14 18:22:00	157489	27.055	84.077	22.475	26.979	23.770	23.269	1.458	195.369	1002.541	27.159
2015-06-14 18:23:00	157490	27.043	84.158	21.505	26.935	22.736	22.444	0.330	147.792	1002.550	27.120
2015-06-14 18:24:00	157491	27.028	84.266	20.340	26.885	21.946	21.227	1.350	148.976	1002.559	27.070
2015-06-14 18:25:00	157492	27.010	84.426	19.502	26.833	21.127	20.389	1.250	156.244	1002.580	27.026
2015-06-14 18:26:00	157493	26.997	84.548	18.433	26.791	20.263	19.797	1.047	169.524	1002.552	26.986
2015-06-14 18:27:00	157494	26.994	84.517	17.515	26.761	19.284	18.823	0.360	189.953	1002.583	26.956
2015-06-14 18:28:00	157495	26.998	84.529	16.860	26.730	18.399	18.010	0.082	181.317	1002.600	26.922
2015-06-14 18:29:00	157496	27.003	84.584	16.065	26.686	17.954	17.498	0.354	193.999	1002.618	26.884
2015-06-14 18:30:00	157497	27.004	84.465	15.008	26.644	17.512	16.815	0.455	210.516	1002.652	26.848
2015-06-14 18:31:00	157498	27.004	84.436	14.569	26.606	16.611	15.918	0.943	207.001	1002.650	26.810
2015-06-14 18:32:00	157499	27.000	84.471	13.811	26.569	16.205	15.597	0.031	122.241	1002.676	26.768
2015-06-14 18:33:00	157500	26.995	84.532	13.014	26.544	15.372	14.693	0.225	218.266	1002.685	26.735
2015-06-14 18:34:00	157501	26.990	84.453	12.471	26.514	14.566	14.049	0.198	202.825	1002.713	26.703
2015-06-14 18:35:00	157502	26.985	84.611	11.699	26.482	14.096	13.499	0.372	204.481	1002.721	26.667
2015-06-14 18:36:00	157503	26.978	84.629	11.214	26.448	13.803	13.107	0.479	241.669	1002.700	26.632
2015-06-14 18:37:00	157504	26.970	84.638	10.423	26.428	13.278	12.614	0.137	139.195	1002.701	26.602
2015-06-14 18:38:00	157505	26.963	84.769	9.835	26.415	12.728	12.181	0.967	210.108	1002.744	26.572
2015-06-14 18:39:00	157506	26.952	84.694	9.220	26.391	12.512	11.984	1.926	177.187	1002.710	26.544
2015-06-14 18:40:00	157507	26.933	84.862	8.793	26.379	11.975	11.398	1.358	155.035	1002.691	26.520
2015-06-14 18:41:00	157508	26.907	85.123	8.576	26.357	11.444	11.085	1.380	136.035	1002.711	26.495
2015-06-14 18:42:00	157509	26.883	85.316	8.026	26.341	11.014	10.900	1.355	174.929	1002.735	26.473
2015-06-14 18:43:00	157510	26.867	85.479	7.776	26.311	10.789	10.314	0.720	196.143	1002.757	26.450
2015-06-14 18:44:00	157511	26.856	85.399	7.165	26.283	10.383	9.895	0.675	198.430	1002.718	26.429
2015-06-14 18:45:00	157512	26.855	85.533	7.127	26.264	10.067	9.407	0.556	196.290	1002.729	26.418
2015-06-14 18:46:00	157513	26.855	85.629	6.358	26.239	9.692	9.230	0.147	122.619	1002.754	26.395
2015-06-14 18:47:00	157514	26.858	85.656	6.161	26.229	9.463	8.788	0.663	140.740	1002.740	26.382
2015-06-14 18:48:00	157515	26.859	85.766	5.583	26.217	9.158	8.540	1.145	185.393	1002.771	26.362
2015-06-14 18:49:00	157516	26.858	85.836	5.662	26.206	8.822	8.192	0.811	147.633	1002.778	26.347
2015-06-14 18:50:00	157517	26.855	85.996	4.941	26.199	8.808	8.228	0.725	179.969	1002.730	26.329
2015-06-14 18:51:00	157518	26.849	86.066	5.058	26.181	8.594	7.932	0.500	144.347	1002.735	26.310
2015-06-14 18:52:00	157519	26.841	86.150	4.352	26.170	8.379	7.887	0.820	153.009	1002.765	26.294
2015-06-14 18:53:00	157520	26.832	86.245	4.405	26.152	8.336	7.704	0.368	184.883	1002.764	26.271
2015-06-14 18:54:00	157521	26.826	86.330	3.693	26.131	7.760	7.241	0.838	162.327	1002.720	26.255
2015-06-14 18:55:00	157522	26.825	86.512	3.662	26.135	7.085	7.034	0.713	146.970	1002.738	26.249
2015-06-14 18:56:00	157523	26.824	86.553	3.215	26.136	6.794	6.686	0.469	135.944	1002.731	26.243
2015-06-14 18:57:00	157524	26.824	86.619	3.139	26.116	6.980	6.644	0.481	146.073	1002.756	26.233
2015-06-14 18:58:00	157525	26.822	86.670	3.020	26.105	6.511	6.427	0.682	142.493	1002.760	26.219
2015-06-14 18:59:00	157526	26.822	86.682	2.416	26.096	6.544	6.363	1.222	161.907	1002.721	26.206
2015-06-14 19:00:00	157527	26.823	86.483	2.342	26.088	6.182	5.725	0.837	185.998	1002.790	26.195
2015-06-14 19:01:00	157528	26.826	86.579	2.053	26.069	5.917	5.401	0.984	161.778	1002.774	26.183
2015-06-14 19:02:00	157529	26.825	86.699	1.727	26.061	5.723	5.447	1.174	158.923	1002.785	26.167
2015-06-14 19:03:00	157530	26.822	86.768	1.709	26.058	5.633	5.301	0.242	140.158	1002.758	26.154
2015-06-14 19:04:00	157531	26.820	86.882	1.454	26.048	5.210	5.097	0.419	138.639	1002.788	26.132
2015-06-14 19:05:00	157532	26.812	86.959	1.208	26.030	5.145	4.730	0.666	164.726	1002.797	26.110
2015-06-14 19:06:00	157533	26.803	87.014	1.068	26.005	5.306	4.714	0.487	167.593	1002.783	26.087
2015-06-14 19:07:00	157534	26.795	87.027	0.885	25.983	5.290	4.611	0.557	166.453	1002.806	26.066
2015-06-14 19:08:00	157535	26.793	87.065	0.631	25.980	4.960	4.475	0.930	130.395	1002.846	26.055
2015-06-14 19:09:00	157536	26.797	87.110	0.633	25.992	4.880	4.354	0.873	184.973	1002.848	26.046
2015-06-14 19:10:00	157537	26.795	87.142	0.682	25.969	4.945	4.507	0.955	164.880	1002.867	26.032
2015-06-14 19:11:00	157538	26.792	87.154	0.555	25.973	4.709	4.228	0.924	153.004	1002.864	26.023
2015-06-14 19:12:00	157539	26.787	87.203	0.700	25.967	4.550	4.252	0.600	177.283	1002.864	26.014
2015-06-14 19:13:00	157540	26.783	87.276	0.056	25.953	4.361	4.093	0.570	164.074	1002.877	26.006
2015-06-14 19:14:00	157541	26.777	87.279	0.059	25.931	4.280	3.988	0.513	155.965	1002.890	25.988
2015-06-14 19:15:00	157542	26.777	87.339	0.013	25.925	4.277	3.881	0.713	159.462	1002.906	25.979
2015-06-14 19:16:00	157543	26.774	87.390	-0.035	25.910	4.368	4.215	0.516	172.542	1002.917	25.962
2015-06-14 19:17:00	157544	26.770	87.430	0.028	25.893	4.335	4.206	1.018	167.396	1002.936	25.947
2015-06-14 19:18:00	157545	26.764	87.374	0.218	25.890	4.284	4.093	0.377	179.113	1002.940	25.948
2015-06-14 19:19:00	157546	26.761	87.327	-0.057	25.900	4.149	3.748	0.940	155.313	1002.945	25.951
2015-06-14 19:20:00	157547	26.763	87.419	-0.033	25.903	4.274	3.923	0.672	132.527	1002.959	25.943
2015-06-14 19:21:00	157548	26.767	87.372	-0.454	25.910	4.053	3.741	0.843	180.395	1002.988	25.937
2015-06-14 19:22:00	157549	26.762	87.157	-0.258	25.913	3.932	3.672	1.720	206.702	1002.971	25.944
2015-06-14 19:23:00	157550	26.761	87.030	-0.327	25.925	3.844	3.790	1.644	173.541	1003.023	25.953
2015-06-14 19:24:00	157551	26.763	87.096	-0.352	25.916	3.928	3.797	0.187	172.475	1003.001	25.955
2015-06-14 19:25:00	157552	26.767	87.189	-0.380	25.894	3.889	3.695	0.151	165.129	1003.038	25.948
2015-06-14 19:26:00	157553	26.771	87.220	-0.349	25.879	4.096	3.833	0.671	163.298	1003.012	25.941
2015-06-14 19:27:00	157554	26.772	86.943	-0.432	25.896	3.816	3.673	1.494	186.427	1003.022	25.948
2015-06-14 19:28:00	157555	26.772	86.913	-0.379	25.923	3.965	3.498	1.700	167.008	1002.978	25.959
2015-06-14 19:29:00	157556	26.774	86.969	-0.510	25.944	3.693	3.546	0.926	165.886	1003.003	25.963
2015-06-14 19:30:00	157557	26.783	86.938	-0.611	25.954	3.711	3.516	0.516	162.511	1002.977	25.981
2015-06-14 19:31:00	157558	26.796	86.967	-0.390	25.959	3.515	3.438	0.730	129.876	1002.992	25.991
2015-06-14 19:32:00	157559	26.802	87.026	-0.370	25.970	3.637	3.546	1.780	167.534	1002.985	25.991
2015-06-14 19:33:00	157560	26.800	87.025	-0.290	25.976	3.818	3.506	1.311	154.233	1003.005	25.985
2015-06-14 19:34:00	157561	26.797	87.126	-0.470	25.972	3.829	3.694	0.465	126.094	1002.952	25.979
2015-06-14 19:35:00	157562	26.802	87.159	-0.284	25.979	3.817	3.706	0.838	133.199	1002.928	25.981
2015-06-14 19:36:00	157563	26.809	87.143	-0.605	25.977	4.077	3.660	0.688	183.870	1002.966	25.968
2015-06-14 19:37:00	157564	26.808	87.169	-0.482	25.948	4.104	3.748	0.807	165.215	1002.913	25.951
2015-06-14 19:38:00	157565	26.805	87.199	-0.438	25.945	3.977	3.582	1.619	152.146	1002.910	25.946
2015-06-14 19:39:00	157566	26.801	87.066	-0.378	25.977	3.741	3.616	1.594	158.602	1002.952	25.957
2015-06-14 19:40:00	157567	26.808	87.061	-0.402	25.999	3.635	3.484	1.902	138.384	1002.980	25.974
2015-06-14 19:41:00	157568	26.824	87.079	-0.507	26.040	3.697	3.416	2.038	138.672	1002.984	26.004
2015-06-14 19:42:00	157569	26.835	87.053	-0.462	26.059	3.601	3.505	1.947	160.753	1002.955	26.023
2015-06-14 19:43:00	157570	26.838	87.065	-0.482	26.046	3.454	3.503	0.699	178.764	1002.989	26.027
2015-06-14 19:44:00	157571	26.842	87.046	-0.395	26.021	3.682	3.607	0.120	155.270	1002.995	26.026
2015-06-14 19:45:00	157572	26.853	86.980	-0.519	26.004	3.999	3.669	0.211	166.966	1003.010	26.025
2015-06-14 19:46:00	157573	26.858	86.889	-0.271	25.983	4.087	3.721	0.204	134.024	1002.994	26.006
2015-06-14 19:47:00	157574	26.864	86.945	-0.419	25.964	3.764	3.649	0.521	179.089	1003.017	25.996
2015-06-14 19:48:00	157575	26.866	87.074	-0.607	25.952	3.969	3.719	0.812	182.973	1003.041	25.984
2015-06-14 19:49:00	157576	26.864	87.136	-0.264	25.937	4.005	3.868	0.722	182.519	1003.031	25.969
2015-06-14 19:50:00	157577	26.860	87.097	-0.426	25.938	4.025	3.642	0.218	128.875	1002.996	25.964
2015-06-14 19:51:00	157578	26.867	87.171	-0.525	25.930	3.806	3.666	-0.023	153.428	1002.999	25.956
2015-06-14 19:52:00	157579	26.873	87.188	-0.469	25.911	3.967	3.764	0.029	143.253	1002.992	25.943
2015-06-14 19:53:00	157580	26.872	87.229	-0.373	25.895	3.998	3.857	0.176	171.044	1002.991	25.926
2015-06-14 19:54:00	157581	26.871	87.263	-0.388	25.881	4.297	3.945	0.132	186.921	1002.977	25.910
2015-06-14 19:55:00	157582	26.869	87.308	-0.428	25.857	3.924	3.866	0.005	176.016	1002.977	25.889
2015-06-14 19:56:00	157583	26.867	87.320	-0.526	25.832	4.268	4.058	0.012	199.943	1002.979	25.865
2015-06-14 19:57:00	157584	26.863	87.338	-0.495	25.819	4.322	3.956	0.173	126.143	1002.963	25.848
2015-06-14 19:58:00	157585	26.863	87.374	-0.369	25.856	3.922	3.852	0.455	96.143	1002.957	25.859
2015-06-14 19:59:00	157586	26.875	87.278	-0.183	25.874	3.810	3.715	0.641	230.430	1002.981	25.883
2015-06-14 20:00:00	157587	26.879	87.258	-0.283	25.872	3.669	3.519	0.731	168.359	1002.953	25.873
2015-06-14 20:01:00	157588	26.875	87.352	-0.353	25.886	3.778	3.674	0.665	146.926	1002.954	25.867
